developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
14/02062/VAR-S2.1.2,139433,,affordable-housing,14/02062/VAR-da,local-authority-eng:SND,2020-10-19,2014-12-14,,/developer-agreement-contribution/local-authority-eng/SND/14-02062-VAR-S2-1-2
14/02062/VAR-S3,59445,,education,14/02062/VAR-da,local-authority-eng:SND,2020-10-19,2014-12-14,,/developer-agreement-contribution/local-authority-eng/SND/14-02062-VAR-S3
14/02062/VAR-S4,23834,,open-space-and-leisure,14/02062/VAR-da,local-authority-eng:SND,2020-10-19,2014-12-14,,/developer-agreement-contribution/local-authority-eng/SND/14-02062-VAR-S4
14/00506/OUT-S2.A.1,65193,,open-space-and-leisure,14/00506/OUT-da,local-authority-eng:SND,2020-05-20,2015-01-06,,/developer-agreement-contribution/local-authority-eng/SND/14-00506-OUT-S2-A-1
14/00506/OUT-S2.B.1,146289,,education,14/00506/OUT-da,local-authority-eng:SND,2020-05-20,2015-01-06,,/developer-agreement-contribution/local-authority-eng/SND/14-00506-OUT-S2-B-1
14/00506/OUT-S2.C.1,107840,,transport-and-travel,14/00506/OUT-da,local-authority-eng:SND,2020-05-20,2015-01-06,,/developer-agreement-contribution/local-authority-eng/SND/14-00506-OUT-S2-C-1
14/00506/OUT-S4.,,10,affordable-housing,14/00506/OUT-da,local-authority-eng:SND,2020-05-20,2015-01-06,,/developer-agreement-contribution/local-authority-eng/SND/14-00506-OUT-S4-
14/01647/FUL-S2.1.1,24535,,open-space-and-leisure,14/01647/FUL-da,local-authority-eng:SND,2020-05-20,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-1-1
14/01647/FUL-S2.1.2,24535,,open-space-and-leisure,14/01647/FUL-da,local-authority-eng:SND,2020-05-20,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-1-2
14/01647/FUL-S2.2.1,69723,,education,14/01647/FUL-da,local-authority-eng:SND,2020-05-20,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-2-1
14/01647/FUL-S2.2.2,69723,,education,14/01647/FUL-da,local-authority-eng:SND,2020-05-20,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-2-2
14/01647/FUL-S2.2.3,69723,,education,14/01647/FUL-da,local-authority-eng:SND,2020-05-20,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-2-3
14/01647/FUL-S2.3.1,70000,,transport-and-travel,14/01647/FUL-da,local-authority-eng:SND,2020-05-20,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-3-1
14/01647/FUL-S2.3.2,70000,,transport-and-travel,14/01647/FUL-da,local-authority-eng:SND,2020-05-20,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S2-3-2
14/01647/FUL-S4.,,7,affordable-housing,14/01647/FUL-da,local-authority-eng:SND,2020-05-20,2016-05-12,,/developer-agreement-contribution/local-authority-eng/SND/14-01647-FUL-S4-
14/02701/FUL-S2.,20000,,transport-and-travel,14/02701/FUL-da,local-authority-eng:SND,2020-05-20,2015-08-07,,/developer-agreement-contribution/local-authority-eng/SND/14-02701-FUL-S2-
15/00123/FUL-S2.,,51,affordable-housing,15/00123/FUL-da,local-authority-eng:SND,2020-05-20,2015-09-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00123-FUL-S2-
15/00123/FUL-S3.,61688,,open-space-and-leisure,15/00123/FUL-da,local-authority-eng:SND,2020-05-20,2015-09-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00123-FUL-S3-
15/00815/HYB-S2.1a.,103047,,open-space-and-leisure,15/00815/HYB-da,local-authority-eng:SND,2020-05-20,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-1a-
15/00815/HYB-S2.1b.,91130,,open-space-and-leisure,15/00815/HYB-da,local-authority-eng:SND,2020-05-20,2016-03-14,2019-03-29,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-1b-
15/00815/HYB-S2.2.1,140981.66,,education,15/00815/HYB-da,local-authority-eng:SND,2020-05-20,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-1
15/00815/HYB-S2.2.2,140981.66,,education,15/00815/HYB-da,local-authority-eng:SND,2020-05-21,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-2
15/00815/HYB-S2.2.3,140981.68,,education,15/00815/HYB-da,local-authority-eng:SND,2020-05-21,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-3
15/00815/HYB-S2.2.1-Ph2,127084.33,,education,15/00815/HYB-da,local-authority-eng:SND,2020-05-21,2016-03-14,2019-03-29,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-1-Ph2
15/00815/HYB-S2.2.2-Ph2,127084.33,,education,15/00815/HYB-da,local-authority-eng:SND,2020-05-21,2016-03-14,2019-03-29,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-2-Ph2
15/00815/HYB-S2.2.3-Ph2,127084.34,,education,15/00815/HYB-da,local-authority-eng:SND,2020-05-21,2016-03-14,2019-03-29,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-2-3-Ph2
15/00815/HYB-S2.3,60000,,green-infrastructure,15/00815/HYB-da,local-authority-eng:SND,2020-05-21,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S2-3
15/00815/HYB-S4.,,15,affordable-housing,15/00815/HYB-da,local-authority-eng:SND,2020-05-21,2016-03-14,,/developer-agreement-contribution/local-authority-eng/SND/15-00815-HYB-S4-
17/02445/FUL-S2.1,98841,,open-space-and-leisure,17/02445/FUL-da,local-authority-eng:SND,2020-05-22,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-1
17/02445/FUL-S2.2.1,127084.33,,education,17/02445/FUL-da,local-authority-eng:SND,2020-05-22,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-2-1
17/02445/FUL-S2.2.2,127084.33,,education,17/02445/FUL-da,local-authority-eng:SND,2020-05-22,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-2-2
17/02445/FUL-S2.2.3,127084.34,,education,17/02445/FUL-da,local-authority-eng:SND,2020-05-22,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-2-3
17/02445/FUL-S2.4,,14,affordable-housing,17/02445/FUL-da,local-authority-eng:SND,2020-05-22,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-S2-4
17/02445/FUL-MON,6000,,monitoring-fees,17/02445/FUL-da,local-authority-eng:SND,2020-06-03,2019-03-29,,/developer-agreement-contribution/local-authority-eng/SND/17-02445-FUL-MON
16/01045/FUL-S2.A,41359,,open-space-and-leisure,16/01045/FUL-da,local-authority-eng:SND,2020-05-22,2016-11-17,,/developer-agreement-contribution/local-authority-eng/SND/16-01045-FUL-S2-A
16/01045/FUL-S2.B,109097,,education,16/01045/FUL-da,local-authority-eng:SND,2020-05-22,2016-11-17,,/developer-agreement-contribution/local-authority-eng/SND/16-01045-FUL-S2-B
16/01045/FUL-S4.,,6,affordable-housing,17/02445/FUL-da,local-authority-eng:SND,2020-05-22,2016-11-17,,/developer-agreement-contribution/local-authority-eng/SND/16-01045-FUL-S4-
16/01687/OUT-S2.A.1,98267.48,,education,16/01687/FUL-da,local-authority-eng:SND,2020-05-22,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-S2-A-1
16/01687/OUT-S2.A.2,98267.48,,education,16/01687/FUL-da,local-authority-eng:SND,2020-05-22,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-S2-A-2
16/01687/OUT-S2.A.3,101245.29,,education,16/01687/FUL-da,local-authority-eng:SND,2020-05-22,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-S2-A-3
16/01687/OUT-S4.,,14,affordable-housing,16/01687/FUL-da,local-authority-eng:SND,2020-05-22,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-S4-
16/01687/OUT-MON,2000,,monitoring-fees,16/01687/FUL-da,local-authority-eng:SND,2020-06-03,2018-06-29,,/developer-agreement-contribution/local-authority-eng/SND/16-01687-OUT-MON
19/00963/FUL-S2.B.1,24970,,green-infrastructure,19/00963/FUL-da,local-authority-eng:SND,2020-05-22,2019-10-30,,/developer-agreement-contribution/local-authority-eng/SND/19-00963-FUL-S2-B-1
19/00963/FUL-S2.B.2,24970,,green-infrastructure,19/00963/FUL-da,local-authority-eng:SND,2020-05-22,2019-10-30,,/developer-agreement-contribution/local-authority-eng/SND/19-00963-FUL-S2-B-2
19/00963/FUL-MON,500,,monitoring-fees,19/00963/FUL-da,local-authority-eng:SND,2020-06-03,2019-10-30,,/developer-agreement-contribution/local-authority-eng/SND/19-00963-FUL-MON
18/02154/FUL-S2.,3414,,other-HRA,18/02154/FUL-da,local-authority-eng:SND,2020-05-22,2019-12-10,,/developer-agreement-contribution/local-authority-eng/SND/18-02154-FUL-S2-
18/02154/FUL-MON,500,,monitoring-fees,18/02154/FUL-da,local-authority-eng:SND,2020-10-19,2019-12-10,,/developer-agreement-contribution/local-authority-eng/SND/18-02154-FUL-MON
08/03987/REM-S1.1.1,34000,,open-space-and-leisure,08/03987/REM-da,local-authority-eng:SND,2020-05-22,2009-02-20,2011-11-08,/developer-agreement-contribution/local-authority-eng/SND/08-03987-REM-S1-1-1
08/03987/REM-S1.1.2,46920,,open-space-and-leisure,08/03987/REM-da,local-authority-eng:SND,2020-05-22,2009-02-20,2011-11-08,/developer-agreement-contribution/local-authority-eng/SND/08-03987-REM-S1-1-2
15/00053/FUL-S3.4,5608,,open-space-and-leisure,15/00053/REM-da,local-authority-eng:SND,2020-05-22,2015-04-23,,/developer-agreement-contribution/local-authority-eng/SND/15-00053-FUL-S3-4
11/02275/FUL-S1.1.1,3400,,open-space-and-leisure,11/02275/FUL-da,local-authority-eng:SND,2020-10-19,2011-11-08,,/developer-agreement-contribution/local-authority-eng/SND/11-02275-FUL-S1-1-1
11/02275/FUL-S1.1.2,46920,,open-space-and-leisure,11/02275/FUL-da,local-authority-eng:SND,2020-10-19,2011-11-08,,/developer-agreement-contribution/local-authority-eng/SND/11-02275-FUL-S1-1-2
19/01444/FDC-3a.,542,,other-HRA,19/01444/FDC-da,local-authority-eng:SND,2020-05-22,2019-12-02,,/developer-agreement-contribution/local-authority-eng/SND/19-01444-FDC-3a-
18/00609/FU4-S2.1.a,78602.33,,education,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-1-a
18/00609/FU4-S2.1.b,78602.33,,education,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-1-b
18/00609/FU4-S2.1.c,78602.34,,education,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-1-c
18/00609/FU4-S2.2,17155,,green-infrastructure,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-2
18/00609/FU4-S2.3.1.a,86288,,green-infrastructure,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-3-1-a
18/00609/FU4-S2.3.1.b,86288,,green-infrastructure,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-3-1-b
18/00609/FU4-S2.4,44864,,open-space-and-leisure,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-4
18/00609/FU4-S2.5,27629.1,,open-space-and-leisure,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-5
18/00609/FU4-S2.6.2a,169500,,affordable-housing,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-6-2a
18/00609/FU4-S2.6.2b,169500,,affordable-housing,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-6-2b
18/00609/FU4-S2.6.2c,169500,,affordable-housing,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-S2-6-2c
18/00609/FU4-C7.,,1,green-infrastructure,18/00609/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-C7-
18/00609/FU4-MON,6000,,monitoring-fees,18/00609/FU4-da,local-authority-eng:SND,2020-06-05,2019-04-26,,/developer-agreement-contribution/local-authority-eng/SND/18-00609-FU4-MON
18/01901/FUL-3a.,1084,,other-HRA,18/01901/FUL-da,local-authority-eng:SND,2020-10-19,2019-08-05,,/developer-agreement-contribution/local-authority-eng/SND/18-01901-FUL-3a-
18/01901/FUL-MON,500,,monitoring-fees,18/01901/FUL-da,local-authority-eng:SND,2020-06-05,2019-08-05,,/developer-agreement-contribution/local-authority-eng/SND/18-01901-FUL-MON
18/01963/FU4-S2.,48347,,education,18/01963/FU4-da,local-authority-eng:SND,2020-05-22,2019-05-02,,/developer-agreement-contribution/local-authority-eng/SND/18-01963-FU4-S2-
18/01963/FU4-MON,500,,monitoring-fees,18/01963/FU4-da,local-authority-eng:SND,2020-06-05,2019-05-02,,/developer-agreement-contribution/local-authority-eng/SND/18-01963-FU4-MON
18/02002/FU4-S4.1,,17,affordable-housing,18/02002/FU4-da,local-authority-eng:SND,2020-05-22,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-1
18/02002/FU4-S4.2,8000,,transport-and-travel,18/02002/FU4-da,local-authority-eng:SND,2020-05-26,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-2
18/02002/FU4-S4.2.1,13124,,green-infrastructure,18/02002/FU4-da,local-authority-eng:SND,2020-05-26,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-2-1
18/02002/FU4-S4.2.2,50213,,education,18/02002/FU4-da,local-authority-eng:SND,2020-05-26,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-2-2
18/02002/FU4-S4.2.3,11968,,open-space-and-leisure,18/02002/FU4-da,local-authority-eng:SND,2020-05-26,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-S4-2-3
18/02002/FU4-MON,2000,,monitoring-fees,18/02002/FU4-da,local-authority-eng:SND,2020-06-05,2019-04-01,,/developer-agreement-contribution/local-authority-eng/SND/18-02002-FU4-MON
19/00253/FUL-S2.1.1.1,59021.5,,education,19/00253/FUL-da,local-authority-eng:SND,2020-05-26,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S2-1-1-1
19/00253/FUL-S2.1.1.2,59021.5,,education,19/00253/FUL-da,local-authority-eng:SND,2020-05-26,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S2-1-1-2
19/00253/FUL-S2.2,5000,,transport-and-travel,19/00253/FUL-da,local-authority-eng:SND,2020-05-26,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S2-2
19/00253/FUL-S2.3,42000,,open-space-and-leisure,19/00253/FUL-da,local-authority-eng:SND,2020-05-26,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S2-3
19/00253/FUL-S3.,,2,affordable-housing,19/00253/FUL-da,local-authority-eng:SND,2020-05-26,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S3-
19/00253/FUL-S4.1.1,18000,,green-infrastructure,19/00253/FUL-da,local-authority-eng:SND,2020-05-26,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S4-1-1
19/00253/FUL-S4.1.2,18000,,green-infrastructure,19/00253/FUL-da,local-authority-eng:SND,2020-05-26,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-S4-1-2
19/00253/FUL-MON,4750,,monitoring-fees,19/00253/FUL-da,local-authority-eng:SND,2020-06-05,2019-06-13,,/developer-agreement-contribution/local-authority-eng/SND/19-00253-FUL-MON
16/00388/HY4-S2.A,1089730,,transport-and-travel,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-A
16/00388/HY4-S2.B,1684450,,education,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-B
16/00388/HY4-S2.C,504450,,open-space-and-leisure,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-C
16/00388/HY4-S2.D,186440,,transport-and-travel,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-D
16/00388/HY4-S2.E,164020,,green-infrastructure,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-E
16/00388/HY4-S2.F,50445,,open-space-and-leisure,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S2-F
16/00388/HY4-S3.A,,2,open-space-and-leisure,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S3-A
16/00388/HY4-S6.,,1,green-infrastructure,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S6-
16/00388/HY4-S8.,,59,affordable-housing,16/00388/HY4-da,local-authority-eng:SND,2020-05-26,2016-12-21,,/developer-agreement-contribution/local-authority-eng/SND/16-00388-HY4-S8-
16/02356/LR4-S2.A.2.1,98506.67,,transport-and-travel,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-A-2-1
16/02356/LR4-S2.A.2.2,98506.67,,transport-and-travel,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-A-2-2
16/02356/LR4-S2.A.2.3,98506.66,,transport-and-travel,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-A-2-3
16/02356/LR4-S2.B.2.1,152266.67,,education,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-B-2-1
16/02356/LR4-S2.B.2.2,152266.67,,education,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-B-2-2
16/02356/LR4-S2.B.2.3,152266.66,,education,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-B-2-3
16/02356/LR4-S2.C.2.1,45600,,open-space-and-leisure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-C-2-1
16/02356/LR4-S2.C.2.2,45600,,open-space-and-leisure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-C-2-2
16/02356/LR4-S2.C.2.3,45600,,open-space-and-leisure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-C-2-3
16/02356/LR4-S2.D.2.1,16853.33,,transport-and-travel,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-D-2-1
16/02356/LR4-S2.D.2.2,16853.33,,transport-and-travel,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-D-2-2
16/02356/LR4-S2.D.2.3,16853.34,,transport-and-travel,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-D-2-3
16/02356/LR4-S2.E.2.1,15826.67,,green-infrastructure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-E-2-1
16/02356/LR4-S2.E.2.2,15826.67,,green-infrastructure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-E-2-2
16/02356/LR4-S2.E.2.3,15826.66,,green-infrastructure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-E-2-3
16/02356/LR4-S2.F.2.1,4560,,open-space-and-leisure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-F-2-1
16/02356/LR4-S2.F.2.2,4560,,open-space-and-leisure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-F-2-2
16/02356/LR4-S2.F.2.3,4560,,open-space-and-leisure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S2-F-2-3
16/02356/LR4-S6.,,1,green-infrastructure,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S6-
16/02356/LR4-S8.,,16,affordable-housing,16/02356/LR4-da,local-authority-eng:SND,2020-05-26,2018-09-28,,/developer-agreement-contribution/local-authority-eng/SND/16-02356-LR4-S8-
16/01524/HYB-S2.A,250000,,transport-and-travel,16/01524/HYB-da,local-authority-eng:SND,2020-05-26,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-A
16/01524/HYB-S2.B.A.1.1,222037.33,,transport-and-travel,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-A-1-1
16/01524/HYB-S2.B.A.1.2,222037.33,,transport-and-travel,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-A-1-2
16/01524/HYB-S2.B.A.1.3,222037.34,,transport-and-travel,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-A-1-3
16/01524/HYB-S2.B.B.1,472026.66,,education,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-B-1
16/01524/HYB-S2.B.B.2,472026.67,,education,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-B-2
16/01524/HYB-S2.B.B.3,472026.67,,education,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-B-3
16/01524/HYB-S2.B.C.1,141360,,open-space-and-leisure,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-C-1
16/01524/HYB-S2.B.C.2,141360,,open-space-and-leisure,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-C-2
16/01524/HYB-S2.B.C.3,141360,,open-space-and-leisure,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-C-3
16/01524/HYB-S2.B.D.1,52245.33,,transport-and-travel,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-D-1
16/01524/HYB-S2.B.D.2,52245.33,,transport-and-travel,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-D-2
16/01524/HYB-S2.B.D.3,52245.34,,transport-and-travel,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-D-3
16/01524/HYB-S2.B.E.1,173104,,green-infrastructure,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S2-B-E-1
16/01524/HYB-S3.,,1,open-space-and-leisure,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S3-
16/01524/HYB-S5.,,1,green-infrastructure,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S5-
16/01524/HYB-S6.,,40,affordable-housing,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S6-
16/01524/HYB-MONPh2,13500,,monitoring-fees,16/01524/HYB-da,local-authority-eng:SND,2020-06-05,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-MONPh2
16/01524/HYB-S7.A.1,289306.66,,education,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S7-A-1
16/01524/HYB-S7.A.2,289306.66,,education,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S7-A-2
16/01524/HYB-S7.A.3,289306.66,,education,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S7-A-3
16/01524/HYB-S7.B.1,86659,,open-space-and-leisure,16/01524/HYB-da,local-authority-eng:SND,2020-05-28,2017-06-26,,/developer-agreement-contribution/local-authority-eng/SND/16-01524-HYB-S7-B-1
