developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
Con_25,140000,,highways,07/18/1097/O-da,local-authority-eng:BRX,2020-12-16,2019-10-16,,/developer-agreement-contribution/local-authority-eng/BRX/Con-25
Con_26,12925,,community-facilities,07/18/1097/O-da,local-authority-eng:BRX,2020-12-16,2019-10-16,,/developer-agreement-contribution/local-authority-eng/BRX/Con-26
Con_27,230000,,open-space-and-leisure,07/18/1097/O-da,local-authority-eng:BRX,2020-12-16,2019-10-16,,/developer-agreement-contribution/local-authority-eng/BRX/Con-27
Con_28,140000,,transport,07/18/1097/O-da,local-authority-eng:BRX,2020-12-16,2019-10-16,,/developer-agreement-contribution/local-authority-eng/BRX/Con-28
Con_29,3024,,other,07/18/1097/O-da,local-authority-eng:BRX,2020-12-16,2019-10-16,,/developer-agreement-contribution/local-authority-eng/BRX/Con-29
Con_30,,8,affordable-housing,07/18/0756/F-da,local-authority-eng:BRX,2020-12-16,2019-09-27,,/developer-agreement-contribution/local-authority-eng/BRX/Con-30
Con_31,1053,,community-facilities,07/19/0221/F-da,local-authority-eng:BRX,2020-12-16,2019-08-05,,/developer-agreement-contribution/local-authority-eng/BRX/Con-31
Con_32,33000,,other,07/19/0221/F-da,local-authority-eng:BRX,2020-12-16,2019-08-05,,/developer-agreement-contribution/local-authority-eng/BRX/Con-32
Con_33,,185,affordable-housing,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-33
Con_34,7750000,,education,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-34
Con_35,4500000,,education,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-35
Con_36,750000,,green-infrastructure,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-36
Con_37,2100000,,highways,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-37
Con_38,2650000,,other,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-38
Con_39,250000,,transport-and-travel,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-39
Con_40,1512500,,transport,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-40
Con_41,677000,,transport,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-41
Con_42,92650,,transport,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-42
Con_43,100000,,highways,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-43
Con_44,630000,,open-space-and-leisure,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-44
Con_45,298697,,community-facilities,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-45
Con_46,500000,,health,07/18/0461/O-da,local-authority-eng:BRX,2020-12-16,2019-07-26,,/developer-agreement-contribution/local-authority-eng/BRX/Con-46
Con_47,,24,affordable-housing,07/18/0806/F-da,local-authority-eng:BRX,2020-12-16,2019-07-23,,/developer-agreement-contribution/local-authority-eng/BRX/Con-47
Con_48,4875,,community-facilities,07/18/0806/F-da,local-authority-eng:BRX,2020-12-16,2019-07-23,,/developer-agreement-contribution/local-authority-eng/BRX/Con-48
Con_49,2628,,community-facilities,07/18/0806/F-da,local-authority-eng:BRX,2020-12-16,2019-07-23,,/developer-agreement-contribution/local-authority-eng/BRX/Con-49
Con_50,222,,other,07/18/0806/F-da,local-authority-eng:BRX,2020-12-16,2019-07-23,,/developer-agreement-contribution/local-authority-eng/BRX/Con-50
Con_51,48300,,transport,07/18/0363/F-da,local-authority-eng:BRX,2020-12-16,2019-07-09,,/developer-agreement-contribution/local-authority-eng/BRX/Con-51
Con_52,291000,,community-facilities,07/18/0363/F-da,local-authority-eng:BRX,2020-12-16,2019-07-09,,/developer-agreement-contribution/local-authority-eng/BRX/Con-52
Con_53,1980000,,affordable-housing,07/18/0363/F-da,local-authority-eng:BRX,2020-12-16,2019-07-09,,/developer-agreement-contribution/local-authority-eng/BRX/Con-53
Con_54,,30,affordable-housing,07/18/0802/F-da,local-authority-eng:BRX,2020-12-16,2019-05-21,,/developer-agreement-contribution/local-authority-eng/BRX/Con-54
Con_55,2542,,other,07/18/0802/F-da,local-authority-eng:BRX,2020-12-16,2019-05-21,,/developer-agreement-contribution/local-authority-eng/BRX/Con-55
Con_56,34200,,transport,07/18/0451/F-da,local-authority-eng:BRX,2020-12-16,2019-05-20,,/developer-agreement-contribution/local-authority-eng/BRX/Con-56
Con_57,,39,affordable-housing,07/17/1044/F-da,local-authority-eng:BRX,2020-12-16,2019-04-04,,/developer-agreement-contribution/local-authority-eng/BRX/Con-57
Con_58,140466,,community-facilities,07/18/0985/F-da,local-authority-eng:BRX,2020-12-16,2019-04-01,,/developer-agreement-contribution/local-authority-eng/BRX/Con-58
