developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
P/00219/18-1-1,880,,other,P/00219/18-1,local-authority-eng:IOW,2018-07-09,2018-07-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00219-18-1-1
P/00219/18-1-2,8550,,affordable-housing,P/00219/18-1,local-authority-eng:IOW,2018-07-09,2018-07-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00219-18-1-2
P/00235/19-1-1,653,,other,P/00235/19-1,local-authority-eng:IOW,2019-06-05,2019-06-05,,/developer-agreement-contribution/local-authority-eng/IOW/P-00235-19-1-1
P/00252/19-1-1,6122,,other,P/00252/19-1,local-authority-eng:IOW,2021-03-20,2019-09-18,,/developer-agreement-contribution/local-authority-eng/IOW/P-00252-19-1-1
P/00269/17-1-1,7452,,transport-and-travel,P/00269/17-1,local-authority-eng:IOW,2020-12-11,2019-05-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-00269-17-1-1
P/00274/19-1-1,1670,,other,P/00274/19-1,local-authority-eng:IOW,2020-12-15,2019-09-28,,/developer-agreement-contribution/local-authority-eng/IOW/P-00274-19-1-1
P/00276/19-1-1,,,other,P/00276/19-1,local-authority-eng:IOW,2020-12-14,2019-06-12,,/developer-agreement-contribution/local-authority-eng/IOW/P-00276-19-1-1
P/00308/19-1-1,4148,,other,P/00308/19-1,local-authority-eng:IOW,2019-05-28,2019-05-28,,/developer-agreement-contribution/local-authority-eng/IOW/P-00308-19-1-1
P/00320/19-1-1,653,,other,P/00320/19-1,local-authority-eng:IOW,2019-06-24,2019-06-24,,/developer-agreement-contribution/local-authority-eng/IOW/P-00320-19-1-1
P/00321/19-1-1,500,,other,P/00321/19-1,local-authority-eng:IOW,2020-12-13,2019-06-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-00321-19-1-1
P/00327/19-2-1,653,,other,P/00327/19-2,local-authority-eng:IOW,2020-12-11,2019-05-02,,/developer-agreement-contribution/local-authority-eng/IOW/P-00327-19-2-1
P/00329/18-1-1,0,7,affordable-housing,P/00329/18-1,local-authority-eng:IOW,2019-04-09,2019-04-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00329-18-1-1
P/00329/18-1-2,10677,,other,P/00329/18-1,local-authority-eng:IOW,2019-04-09,2019-04-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00329-18-1-2
P/00329/18-1-3,10000,,transport-and-travel,P/00329/18-1,local-authority-eng:IOW,2019-04-09,2019-04-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00329-18-1-3
P/00329/19-1-1,653,,other,P/00329/19-1,local-authority-eng:IOW,2020-12-11,2020-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-00329-19-1-1
P/00336/19-1-1,500,,other,P/00336/19-1,local-authority-eng:IOW,2019-06-07,2019-06-07,,/developer-agreement-contribution/local-authority-eng/IOW/P-00336-19-1-1
P/00339/19-1-1,2922,,other,P/00339/19-1,local-authority-eng:IOW,2020-12-11,2019-06-01,,/developer-agreement-contribution/local-authority-eng/IOW/P-00339-19-1-1
P/00343/19-1-1,653,,other,P/00343/19-1,local-authority-eng:IOW,2020-12-13,2019-12-27,,/developer-agreement-contribution/local-authority-eng/IOW/P-00343-19-1-1
P/00344/19-1-1,5569,,other,P/00344/19-1,local-authority-eng:IOW,2020-12-10,2019-05-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00344-19-1-1
P/00347/19-1-1,1921,,other,P/00347/19-1,local-authority-eng:IOW,2020-12-15,2019-10-02,,/developer-agreement-contribution/local-authority-eng/IOW/P-00347-19-1-1
P/00349/19-1-1,,,affordable-housing,P/00349/19-1,local-authority-eng:IOW,2020-12-13,2019-06-16,,/developer-agreement-contribution/local-authority-eng/IOW/P-00349-19-1-1
P/00351/19-1-1,1000,,other,P/00351/19-1,local-authority-eng:IOW,2019-06-04,2019-06-04,,/developer-agreement-contribution/local-authority-eng/IOW/P-00351-19-1-1
P/00354/18-1-1,,,affordable-housing,P/00354/18-1,local-authority-eng:IOW,2020-12-15,2019-09-25,,/developer-agreement-contribution/local-authority-eng/IOW/P-00354-18-1-1
P/00354/18-1-2,7530,,other,P/00354/18-1,local-authority-eng:IOW,2020-12-15,2019-09-25,,/developer-agreement-contribution/local-authority-eng/IOW/P-00354-18-1-2
P/00354/18-1-3,10000,,transport-and-travel,P/00354/18-1,local-authority-eng:IOW,2020-12-15,2019-09-25,,/developer-agreement-contribution/local-authority-eng/IOW/P-00354-18-1-3
P/00380/18-1-1,,,affordable-housing,P/00380/18-1,local-authority-eng:IOW,2020-12-23,2018-10-04,,/developer-agreement-contribution/local-authority-eng/IOW/P-00380-18-1-1
P/00380/18-1-2,880,,other,P/00380/18-1,local-authority-eng:IOW,2020-12-23,2018-10-04,,/developer-agreement-contribution/local-authority-eng/IOW/P-00380-18-1-2
P/00402/18-1-1,,,affordable-housing,P/00402/18-1,local-authority-eng:IOW,2020-12-16,2019-10-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-00402-18-1-1
P/00402/18-1-2,,,other,P/00402/18-1,local-authority-eng:IOW,2020-12-16,2019-10-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-00402-18-1-2
P/00419/17-1-1,688,,other,P/00419/17-1,local-authority-eng:IOW,2017-05-16,2017-05-16,,/developer-agreement-contribution/local-authority-eng/IOW/P-00419-17-1-1
P/00457/15-1-1,1204,,other,P/00457/15-1,local-authority-eng:IOW,2015-04-27,2015-04-27,,/developer-agreement-contribution/local-authority-eng/IOW/P-00457-15-1-1
P/00543/18-1-1,2996,,other,P/00543/18-1,local-authority-eng:IOW,2018-07-20,2018-07-20,,/developer-agreement-contribution/local-authority-eng/IOW/P-00543-18-1-1
P/00543/18-1-2,,,affordable-housing,P/00543/18-1,local-authority-eng:IOW,2018-07-20,2018-07-20,,/developer-agreement-contribution/local-authority-eng/IOW/P-00543-18-1-2
P/00563/06-1-1,1181895,,education,P/00563/06-1,local-authority-eng:IOW,2007-02-26,2007-02-26,,/developer-agreement-contribution/local-authority-eng/IOW/P-00563-06-1-1
P/00563/06-1-2,85000,,open-space-and-leisure,P/00563/06-1,local-authority-eng:IOW,2007-02-26,2007-02-26,,/developer-agreement-contribution/local-authority-eng/IOW/P-00563-06-1-2
P/00563/06-1-3,10000,,other,P/00563/06-1,local-authority-eng:IOW,2007-02-26,2007-02-26,,/developer-agreement-contribution/local-authority-eng/IOW/P-00563-06-1-3
P/00563/06-1-4,250000,,community-facilities,P/00563/06-1,local-authority-eng:IOW,2007-02-26,2007-02-26,,/developer-agreement-contribution/local-authority-eng/IOW/P-00563-06-1-4
P/00563/06-1-5,100000,,transport-and-travel,P/00563/06-1,local-authority-eng:IOW,2007-02-26,2007-02-26,,/developer-agreement-contribution/local-authority-eng/IOW/P-00563-06-1-5
P/00563/06-1-6,35000,,other,P/00563/06-1,local-authority-eng:IOW,2007-02-26,2007-02-26,,/developer-agreement-contribution/local-authority-eng/IOW/P-00563-06-1-6
P/00601/18-1-1,,,affordable-housing,P/00601/18-1,local-authority-eng:IOW,2018-07-12,2018-07-12,,/developer-agreement-contribution/local-authority-eng/IOW/P-00601-18-1-1
P/00633/17-2-1,35357.76,,community-facilities,P/00633/17-2,local-authority-eng:IOW,2020-12-23,2019-11-04,,/developer-agreement-contribution/local-authority-eng/IOW/P-00633-17-2-1
P/00638/18-1-1,749,,other,P/00638/18-1,local-authority-eng:IOW,2018-08-07,2018-08-07,,/developer-agreement-contribution/local-authority-eng/IOW/P-00638-18-1-1
P/00638/18-1-2,,,affordable-housing,P/00638/18-1,local-authority-eng:IOW,2020-12-30,2018-08-07,,/developer-agreement-contribution/local-authority-eng/IOW/P-00638-18-1-2
P/00657/18-1-1,,,affordable-housing,P/00657/18-1,local-authority-eng:IOW,2020-12-22,2020-12-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00657-18-1-1
P/00657/18-1-2,,,other,P/00657/18-1,local-authority-eng:IOW,2020-12-22,2020-12-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00657-18-1-2
P/00712/17-1-1,172,,other,P/00712/17-1,local-authority-eng:IOW,2017-08-11,2017-08-11,,/developer-agreement-contribution/local-authority-eng/IOW/P-00712-17-1-1
P/00735/18-1-1,3109,,other,P/00735/18-1,local-authority-eng:IOW,2018-12-05,2018-12-05,,/developer-agreement-contribution/local-authority-eng/IOW/P-00735-18-1-1
P/00735/18-2-1,5000,,affordable-housing,P/00735/18-2,local-authority-eng:IOW,2021-02-19,2020-11-16,,/developer-agreement-contribution/local-authority-eng/IOW/P-00735-18-2-1
P/00746/17-1-1,5394,,other,P/00746/17-1,local-authority-eng:IOW,2020-12-15,2019-07-22,,/developer-agreement-contribution/local-authority-eng/IOW/P-00746-17-1-1
P/00746/17-1-2,10000,,transport-and-travel,P/00746/17-1,local-authority-eng:IOW,2020-12-15,2019-07-22,,/developer-agreement-contribution/local-authority-eng/IOW/P-00746-17-1-2
P/00759/18-1-1,2548,,other,P/00759/18-1,local-authority-eng:IOW,2018-09-03,2018-09-03,,/developer-agreement-contribution/local-authority-eng/IOW/P-00759-18-1-1
P/00759/18-1-2,,,affordable-housing,P/00759/18-1,local-authority-eng:IOW,2018-09-03,2018-09-03,,/developer-agreement-contribution/local-authority-eng/IOW/P-00759-18-1-2
P/00767/17-1-1,,,affordable-housing,P/00767/17-1,local-authority-eng:IOW,2018-05-10,2018-05-10,,/developer-agreement-contribution/local-authority-eng/IOW/P-00767-17-1-1
P/00795/18-1-1,902,,other,P/00795/18-1,local-authority-eng:IOW,2019-04-29,2019-04-29,,/developer-agreement-contribution/local-authority-eng/IOW/P-00795-18-1-1
P/00798/17-1-1,,,affordable-housing,P/00798/17-1,local-authority-eng:IOW,2018-01-19,2018-01-19,,/developer-agreement-contribution/local-authority-eng/IOW/P-00798-17-1-1
P/00798/17-1-2,1548,,other,P/00798/17-1,local-authority-eng:IOW,2018-01-19,2018-01-19,,/developer-agreement-contribution/local-authority-eng/IOW/P-00798-17-1-2
P/00798/17-1-3,10000,,transport-and-travel,P/00798/17-1,local-authority-eng:IOW,2018-01-19,2018-01-19,,/developer-agreement-contribution/local-authority-eng/IOW/P-00798-17-1-3
P/00893/17-1-1,,,affordable-housing,P/00893/17-1,local-authority-eng:IOW,2017-09-29,2017-09-29,,/developer-agreement-contribution/local-authority-eng/IOW/P-00893-17-1-1
P/00925/18-1-1,487,,other,P/00925/18-1,local-authority-eng:IOW,2019-01-03,2019-01-03,,/developer-agreement-contribution/local-authority-eng/IOW/P-00925-18-1-1
P/00944/12-1-1,750000,,transport-and-travel,P/00944/12-1,local-authority-eng:IOW,2014-12-22,2014-12-22,,/developer-agreement-contribution/local-authority-eng/IOW/P-00944-12-1-1
P/00944/12-1-2,,,transport-and-travel,P/00944/12-1,local-authority-eng:IOW,2014-12-22,2014-12-22,,/developer-agreement-contribution/local-authority-eng/IOW/P-00944-12-1-2
P/00944/12-1-3,,,other,P/00944/12-1,local-authority-eng:IOW,2014-12-22,2014-12-22,,/developer-agreement-contribution/local-authority-eng/IOW/P-00944-12-1-3
P/00963/18-1-1,637,,other,P/00963/18-1,local-authority-eng:IOW,2018-11-14,2018-11-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-00963-18-1-1
P/00977/18-1-1,3409,,other,P/00977/18-1,local-authority-eng:IOW,2020-12-24,2018-11-20,,/developer-agreement-contribution/local-authority-eng/IOW/P-00977-18-1-1
P/00981/18-1-1,,,affordable-housing,P/00981/18-1,local-authority-eng:IOW,2019-01-16,2019-01-16,,/developer-agreement-contribution/local-authority-eng/IOW/P-00981-18-1-1
P/00981/18-1-2,6930,,other,P/00981/18-1,local-authority-eng:IOW,2019-01-16,2019-01-16,,/developer-agreement-contribution/local-authority-eng/IOW/P-00981-18-1-2
P/01044/13-1-1,150000,,affordable-housing,P/01044/13-1,local-authority-eng:IOW,2014-02-13,2014-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01044-13-1-1
P/01044/13-1-2,8000,,other,P/01044/13-1,local-authority-eng:IOW,2014-02-13,2014-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01044-13-1-2
P/01044/13-1-3,15000,,transport-and-travel,P/01044/13-1,local-authority-eng:IOW,2014-02-13,2014-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01044-13-1-3
P/01044/13-1-4,5800,,other,P/01044/13-1,local-authority-eng:IOW,2014-02-13,2014-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01044-13-1-4
P/01044/13-1-5,25000,,education,P/01044/13-1,local-authority-eng:IOW,2014-02-13,2014-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01044-13-1-5
P/01044/13-1-6,106200,,community-facilities,P/01044/13-1,local-authority-eng:IOW,2014-02-13,2014-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01044-13-1-6
P/01066/17-1-1,172,,other,P/01066/17-1,local-authority-eng:IOW,2017-09-25,2017-09-25,,/developer-agreement-contribution/local-authority-eng/IOW/P-01066-17-1-1
P/01128/17-1-1,,,affordable-housing,P/01128/17-1,local-authority-eng:IOW,2020-12-15,2020-04-28,,/developer-agreement-contribution/local-authority-eng/IOW/P-01128-17-1-1
P/01128/17-1-2,4191,,other,P/01128/17-1,local-authority-eng:IOW,2020-12-15,2020-04-28,,/developer-agreement-contribution/local-authority-eng/IOW/P-01128-17-1-2
P/01141/15-1-1,,,affordable-housing,P/01141/15-1,local-authority-eng:IOW,2020-12-14,2019-05-29,,/developer-agreement-contribution/local-authority-eng/IOW/P-01141-15-1-1
P/01141/15-1-2,3745,,other,P/01141/15-1,local-authority-eng:IOW,2020-12-14,2019-05-29,,/developer-agreement-contribution/local-authority-eng/IOW/P-01141-15-1-2
P/01141/15-1-3,8000,,transport-and-travel,P/01141/15-1,local-authority-eng:IOW,2020-12-14,2019-05-29,,/developer-agreement-contribution/local-authority-eng/IOW/P-01141-15-1-3
P/01185/17-1-1,,,affordable-housing,P/01185/17-1,local-authority-eng:IOW,2017-11-20,2017-11-20,,/developer-agreement-contribution/local-authority-eng/IOW/P-01185-17-1-1
P/01187/18-1-1,1461,,other,P/01187/18-1,local-authority-eng:IOW,2018-12-11,2018-12-11,,/developer-agreement-contribution/local-authority-eng/IOW/P-01187-18-1-1
P/01218/16-1-3,,25,affordable-housing,P/01218/16-1,local-authority-eng:IOW,2020-12-15,2019-08-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-01218-16-1-3
P/01218/16-1-4,,,other,P/01218/16-1,local-authority-eng:IOW,2020-12-15,2019-08-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-01218-16-1-4
P/01218/16-1-5,13125,,transport-and-travel,P/01218/16-1,local-authority-eng:IOW,2020-12-15,2019-08-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-01218-16-1-5
P/01218/16-1-6,100000,,transport-and-travel,P/01218/16-1,local-authority-eng:IOW,2020-12-15,2019-08-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-01218-16-1-6
P/01218/16-1-7,136000,,education,P/01218/16-1,local-authority-eng:IOW,2020-12-15,2019-08-14,,/developer-agreement-contribution/local-authority-eng/IOW/P-01218-16-1-7
P/01279/17-1-1,172,,other,P/01279/17-1,local-authority-eng:IOW,2018-04-19,2018-04-19,,/developer-agreement-contribution/local-authority-eng/IOW/P-01279-17-1-1
P/01279/17-1-2,,,affordable-housing,P/01279/17-1,local-authority-eng:IOW,2018-04-19,2018-04-19,,/developer-agreement-contribution/local-authority-eng/IOW/P-01279-17-1-2
P/01338/18-1-1,1306,,other,P/01338/18-1,local-authority-eng:IOW,2020-12-10,2019-04-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01338-18-1-1
P/01361/18-1-1,20000,,transport-and-travel,P/01361/18-1,local-authority-eng:IOW,2020-12-23,2020-02-05,,/developer-agreement-contribution/local-authority-eng/IOW/P-01361-18-1-1
P/01361/18-1-2,,,other,P/01361/18-1,local-authority-eng:IOW,2020-12-23,2020-02-05,,/developer-agreement-contribution/local-authority-eng/IOW/P-01361-18-1-2
P/01361/18-1-3,,,other,P/01361/18-1,local-authority-eng:IOW,2020-12-23,2020-02-05,,/developer-agreement-contribution/local-authority-eng/IOW/P-01361-18-1-3
P/01361/18-1-4,25000,,transport-and-travel,P/01361/18-1,local-authority-eng:IOW,2020-12-23,2020-02-05,,/developer-agreement-contribution/local-authority-eng/IOW/P-01361-18-1-4
P/01373/09-1-1,170000,,other,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-1
P/01373/09-1-2,1000000,,community-facilities,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-2
P/01373/09-1-3,238326,,education,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-3
P/01373/09-1-4,2882491,,transport-and-travel,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-4
P/01373/09-1-5,,,affordable-housing,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-5
P/01373/09-1-6,427006,,other,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-6
P/01373/09-1-7,,,open-space-and-leisure,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-7
P/01373/09-1-8,,,other,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-8
P/01373/09-1-9,22500,,other,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-9
P/01373/09-1-10,22500,,other,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-10
P/01373/09-1-11,,,other,P/01373/09-1,local-authority-eng:IOW,2010-03-23,2010-03-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-01373-09-1-11
P/01423/17-1-1,172,,other,P/01423/17-1,local-authority-eng:IOW,2018-01-17,2018-01-17,,/developer-agreement-contribution/local-authority-eng/IOW/P-01423-17-1-1
P/01423/17-1-2,,,affordable-housing,P/01423/17-1,local-authority-eng:IOW,2018-01-17,2018-01-17,,/developer-agreement-contribution/local-authority-eng/IOW/P-01423-17-1-2
P/01450/18-1-1,5000,,transport-and-travel,P/01450/18-1,local-authority-eng:IOW,2019-05-01,2019-05-01,,/developer-agreement-contribution/local-authority-eng/IOW/P-01450-18-1-1
P/01564/17-1-1,172,,other,P/01564/17-1,local-authority-eng:IOW,2018-01-24,2018-01-24,,/developer-agreement-contribution/local-authority-eng/IOW/P-01564-17-1-1
P/01564/17-1-2,,,affordable-housing,P/01564/17-1,local-authority-eng:IOW,2021-02-17,2018-01-24,,/developer-agreement-contribution/local-authority-eng/IOW/P-01564-17-1-2
P/01700/07-1-1,150000,,affordable-housing,P/01700/07-1,local-authority-eng:IOW,2009-02-13,2009-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01700-07-1-1
P/01700/07-1-2,4060,,open-space-and-leisure,P/01700/07-1,local-authority-eng:IOW,2009-02-13,2009-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01700-07-1-2
P/01700/07-1-3,10500,,transport-and-travel,P/01700/07-1,local-authority-eng:IOW,2009-02-13,2009-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/P-01700-07-1-3
P/01836/11-1-1,21000,,affordable-housing,P/01836/11-1,local-authority-eng:IOW,2012-03-22,2012-03-22,,/developer-agreement-contribution/local-authority-eng/IOW/P-01836-11-1-1
