developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
P2017/3242/FUL-ATC,4000,0,transport-and-travel,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-ATC
P2017/3242/FUL-AHCM,155000,0,affordable-housing,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-AHCM
P2017/3242/FUL-COCM,82332.64,0,green-infrastructure,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-COCM
P2017/3242/FUL-CCPMF,1012,0,monitoring-fees,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-CCPMF
P2017/3242/FUL-CFH,0,0,other,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-CFH
P2017/3242/FUL-CCPCC,0,0,other,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-CCPCC
P2017/3242/FUL-CCPRD,0,0,other,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-CCPRD
P2017/3242/FUL-CLP,0,0,economic-development,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-CLP
P2017/3242/FUL-TP,0,0,transport-and-travel,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-TP
P2017/3242/FUL-GPP,0,0,other,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-GPP
P2017/3242/FUL-DHC,0,0,green-infrastructure,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-DHC
P2017/3242/FUL-VAU,0,0,other,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-VAU
P2017/3242/FUL-VRC,0,0,other,P2017/3242/FUL-da,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-3242-FUL-VRC
P2017/4339/FUL-IN,0,0,other,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-IN
P2017/4339/FUL-CmN,0,0,other,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-CmN
P2017/4339/FUL-ON,0,0,other,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-ON
P2017/4339/FUL-AHCM,282583.32,0,affordable-housing,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-AHCM
P2017/4339/FUL-COCM,62512.4,0,green-infrastructure,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-COCM
P2017/4339/FUL-CCPMF,1766.15,0,monitoring-fees,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-CCPMF
P2017/4339/FUL-ETCont,17233.92,0,economic-development,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-ETCont
P2017/4339/FUL-AWC,384800,0,economic-development,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-AWC
P2017/4339/FUL-ETC,0,0,economic-development,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-ETC
P2017/4339/FUL-ETWP,10000,0,economic-development,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-ETWP
P2017/4339/FUL-CCPRD,0,0,other,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-CCPRD
P2017/4339/FUL-CLP,0,0,economic-development,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-CLP
P2017/4339/FUL-GPP,0,0,other,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-GPP
P2017/4339/FUL-ATC,6000,0,transport-and-travel,P2017/4339/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2017-4339-FUL-ATC
P2018/0715/FUL-CN,0,0,other,P2018/0715/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-27,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-0715-FUL-CN
P2018/0715/FUL-AHCSS,180000,0,affordable-housing,P2018/0715/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-27,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-0715-FUL-AHCSS
P2018/0715/FUL-COCSS,1000,0,green-infrastructure,P2018/0715/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-27,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-0715-FUL-COCSS
P2018/0715/FUL-CFH,0,0,other,P2018/0715/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-27,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-0715-FUL-CFH
P2018/1452/FUL-CN,0,0,other,P2018/1452/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-1452-FUL-CN
P2018/1452/FUL-AHCSS,450000,0,affordable-housing,P2018/1452/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-1452-FUL-AHCSS
P2018/1452/FUL-COCSS,4000,0,green-infrastructure,P2018/1452/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-1452-FUL-COCSS
P2018/1578/FUL-HWCost,59363.09,0,highways,P2019/1476/DOV-da,local-authority-eng:ISL,2020-08-05,2019-06-04,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-1578-FUL-HWCost
P2018/1948/FUL-CN,0,0,other,P2018/1948/FUL-da,local-authority-eng:ISL,2020-08-05,2019-09-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-1948-FUL-CN
P2018/1948/FUL-AHCSS,50000,0,affordable-housing,P2018/1948/FUL-da,local-authority-eng:ISL,2020-08-05,2019-09-19,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-1948-FUL-AHCSS
P2018/2073/FUL-CN,0,0,other,P2018/2073/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2073-FUL-CN
P2018/2073/FUL-AHCSS,400000,0,affordable-housing,P2018/2073/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2073-FUL-AHCSS
P2018/2073/FUL-CFH,0,0,other,P2018/2073/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2073-FUL-CFH
P2018/2073/FUL-ONO,0,0,other,P2018/2073/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2073-FUL-ONO
P2018/2269/FUL-ES,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-ES
P2018/2269/FUL-GPP,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-GPP
P2018/2269/FUL-DHC,0,0,green-infrastructure,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-DHC
P2018/2269/FUL-ABIVP,0,0,transport-and-travel,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-ABIVP
P2018/2269/FUL-PWHS,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-PWHS
P2018/2269/FUL-VAU,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-VAU
P2018/2269/FUL-ONO,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-ONO
P2018/2269/FUL-IN,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-IN
P2018/2269/FUL-CmN,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-CmN
P2018/2269/FUL-ON,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-ON
P2018/2269/FUL-ATC,10000,0,transport-and-travel,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-ATC
P2018/2269/FUL-COCM,88596,0,green-infrastructure,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-COCM
P2018/2269/FUL-CCPMF,4600,0,monitoring-fees,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-CCPMF
P2018/2269/FUL-ETC,0,0,economic-development,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-ETC
P2018/2269/FUL-ETWP,10000,0,economic-development,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-ETWP
P2018/2269/FUL-CCPRD,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-CCPRD
P2018/2269/FUL-AHOP,0,24,affordable-housing,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-AHOP
P2018/2269/FUL-TS,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-TS
P2018/2269/FUL-CFH,0,0,other,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-CFH
P2018/2269/FUL-TP,0,0,transport-and-travel,P2018/2269/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2269-FUL-TP
P2018/2329/FUL-CN,0,0,other,P2018/2329/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-05,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2329-FUL-CN
P2018/2329/FUL-AHCSS,100000,0,affordable-housing,P2018/2329/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-05,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2329-FUL-AHCSS
P2018/2329/FUL-CFH,0,0,other,P2018/2329/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-05,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2329-FUL-CFH
P2018/2520/FUL-CN,0,0,other,P2018/2520/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2520-FUL-CN
P2018/2520/FUL-AHCSS,26813,0,affordable-housing,P2018/2520/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2520-FUL-AHCSS
P2018/2520/FUL-CFH,0,0,other,P2018/2520/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2520-FUL-CFH
P2018/2649/FUL-CN,0,0,other,P2018/2649/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2649-FUL-CN
P2018/2649/FUL-COCSS,9000,0,green-infrastructure,P2018/2649/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2649-FUL-COCSS
P2018/2649/FUL-CFH,0,0,other,P2018/2649/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2649-FUL-CFH
P2018/2649/FUL-HRC,6603.87,0,highways,P2018/2649/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2649-FUL-HRC
P2018/2749/FUL-CN,0,0,other,P2018/2749/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2749-FUL-CN
P2018/2749/FUL-TPRC,10000,0,open-space-and-leisure,P2018/2749/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2749-FUL-TPRC
P2018/2931/FUL-CN,0,0,other,P2018/2931/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2931-FUL-CN
P2018/2931/FUL-AHCSS,100000,0,affordable-housing,P2018/2931/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2931-FUL-AHCSS
P2018/2931/FUL-COCSS,2000,0,green-infrastructure,P2018/2931/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2931-FUL-COCSS
P2018/2931/FUL-CFH,0,0,other,P2018/2931/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2931-FUL-CFH
P2018/2992/FUL-CN,0,0,other,P2018/2992/FUL-da,local-authority-eng:ISL,2020-08-05,2019-05-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2992-FUL-CN
P2018/2992/FUL-AHCSS,100000,0,affordable-housing,P2018/2992/FUL-da,local-authority-eng:ISL,2020-08-05,2019-05-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2992-FUL-AHCSS
P2018/2992/FUL-CFH,0,0,other,P2018/2992/FUL-da,local-authority-eng:ISL,2020-08-05,2019-05-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-2992-FUL-CFH
P2018/3180/FUL-AHCSS,50000,0,affordable-housing,P2018/3180/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-26,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3180-FUL-AHCSS
P2018/3180/FUL-COCSS,1000,0,green-infrastructure,P2018/3180/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-26,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3180-FUL-COCSS
P2018/3180/FUL-CFH,0,0,other,P2018/3180/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-26,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3180-FUL-CFH
P2018/3180/FUL-CN,0,0,other,P2018/3180/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-26,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3180-FUL-CN
P2018/3231/FUL-CN,0,0,other,P2018/3231/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-09,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3231-FUL-CN
P2018/3231/FUL-ETCont,7537.5,0,economic-development,P2018/3231/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-09,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3231-FUL-ETCont
P2018/3231/FUL-ETWP,5000,0,economic-development,P2018/3231/FUL-da,local-authority-eng:ISL,2020-08-05,2020-01-09,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3231-FUL-ETWP
P2018/3775/FUL-CN,0,0,other,P2018/3775/FUL-da,local-authority-eng:ISL,2020-08-05,2020-03-02,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3775-FUL-CN
P2018/3775/FUL-AHCSS,83411,0,affordable-housing,P2018/3775/FUL-da,local-authority-eng:ISL,2020-08-05,2020-03-02,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3775-FUL-AHCSS
P2018/3775/FUL-CFH,0,0,other,P2018/3775/FUL-da,local-authority-eng:ISL,2020-08-05,2020-03-02,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3775-FUL-CFH
P2018/3866/FUL-CN,0,0,other,P2018/3866/FUL-da,local-authority-eng:ISL,2020-08-05,2019-05-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3866-FUL-CN
P2018/3866/FUL-AHCSS,50000,0,affordable-housing,P2018/3866/FUL-da,local-authority-eng:ISL,2020-08-05,2019-05-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3866-FUL-AHCSS
P2018/3866/FUL-CFH,0,0,other,P2018/3866/FUL-da,local-authority-eng:ISL,2020-08-05,2019-05-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3866-FUL-CFH
P2018/3944/FUL-CN,0,0,other,P2018/3944/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3944-FUL-CN
P2018/3944/FUL-COCSS,1000,0,green-infrastructure,P2018/3944/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3944-FUL-COCSS
P2018/3944/FUL-CFH,0,0,other,P2018/3944/FUL-da,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-3944-FUL-CFH
P2018/4161/FUL-IN,0,0,other,P2018/4161/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-4161-FUL-IN
P2018/4161/FUL-AHCSS,60000,0,affordable-housing,P2018/4161/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-4161-FUL-AHCSS
P2018/4161/FUL-COCSS,1000,0,green-infrastructure,P2018/4161/FUL-da,local-authority-eng:ISL,2020-08-05,2019-06-17,,/developer-agreement-contribution/local-authority-eng/ISL/P2018-4161-FUL-COCSS
P2019/0026/FUL-CN,0,0,other,P2019/0026/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-15,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0026-FUL-CN
P2019/0026/FUL-AHCSS,60000,0,affordable-housing,P2019/0026/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-15,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0026-FUL-AHCSS
P2019/0026/FUL-COCSS,1000,0,green-infrastructure,P2019/0026/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-15,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0026-FUL-COCSS
P2019/0026/FUL-CFH,0,0,other,P2019/0026/FUL-da,local-authority-eng:ISL,2020-08-05,2019-07-15,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0026-FUL-CFH
P2019/0053/FUL-AHCSS,150000,0,affordable-housing,P2019/0053/FUL-da,local-authority-eng:ISL,2020-08-05,2019-08-05,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0053-FUL-AHCSS
P2019/0053/FUL-CFH,0,0,other,P2019/0053/FUL-da,local-authority-eng:ISL,2020-08-05,2019-08-05,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0053-FUL-CFH
P2019/0183/FUL-CN,0,0,other,P2019/0183/FUL-da,local-authority-eng:ISL,2020-08-05,2019-09-11,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0183-FUL-CN
P2019/0183/FUL-ETWP,5000,0,economic-development,P2019/0183/FUL-da,local-authority-eng:ISL,2020-08-05,2019-09-11,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0183-FUL-ETWP
P2019/0183/FUL-ETCont,11055,0,economic-development,P2019/0183/FUL-da,local-authority-eng:ISL,2020-08-05,2019-09-11,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0183-FUL-ETCont
P2019/0401/FUL-ON,0,0,other,P2019/0401/FUL-da,local-authority-eng:ISL,2020-08-05,2019-10-14,,/developer-agreement-contribution/local-authority-eng/ISL/P2019-0401-FUL-ON
